Frame,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Joint X,Joint Y,Joint Z,Categories,
,Hip Center,,,Spine,,,Shoulder Center,,,Head,,,Shoulder Left,,,Elbow Left,,,Wrist Left,,,Hand Left,,,Shoulder Right,,,Elbow Right,,,Wrist Right,,,Hand Right,,,Hip Left,,,Knee Left,,,Ankle Left,,,Foot Left,,,Hip Right,,,Knee Right,,,Ankle Right,,,Foot Right,,,Position,Depth
42,0.30316,-0.33324,1.8533,0.30752,-0.28119,1.9086,0.31051,0.044492,1.935,0.29377,0.22668,1.9606,0.12314,-0.0554,1.9379,-0.099154,-0.12183,1.9182,-0.28801,-0.14669,1.8871,-0.37256,-0.14581,1.8626,0.47771,-0.062437,1.9105,0.70306,-0.12574,1.8964,0.8876,-0.14394,1.8365,0.93016,-0.14646,1.8063,0.22819,-0.41184,1.8365,0.20829,-0.81552,1.7893,0.19298,-1.126,1.7383,0.18513,-1.1535,1.6575,0.37491,-0.40945,1.8329,0.43236,-0.80396,1.7455,0.47655,-1.1074,1.6635,0.47701,-1.129,1.5806,Out,Near
43,0.16102,-0.34597,1.8603,0.16217,-0.2945,1.9164,0.17404,0.031698,1.9461,0.16214,0.21458,1.968,-0.013658,-0.069125,1.9237,-0.25996,-0.12641,1.9139,-0.44381,-0.16676,1.8631,-0.48547,-0.15367,1.8451,0.33708,-0.070406,1.9317,0.58171,-0.1452,1.904,0.76939,-0.15299,1.8514,0.85036,-0.14978,1.8159,0.084368,-0.42294,1.8362,0.039317,-0.82693,1.7951,0.004632,-1.138,1.7487,0.0010553,-1.1664,1.6679,0.23221,-0.42295,1.8444,0.28328,-0.8191,1.7513,0.32261,-1.1241,1.6648,0.32949,-1.1443,1.5817,Out,Near
44,0.071342,-0.34826,1.8676,0.070789,-0.29779,1.9258,0.082741,0.032278,1.9681,0.066138,0.21942,1.9986,-0.098083,-0.065052,1.9316,-0.35105,-0.12485,1.9335,-0.53624,-0.16671,1.8858,-0.59772,-0.15361,1.8674,0.23967,-0.074928,1.9485,0.46846,-0.15161,1.9232,0.66543,-0.17032,1.8801,0.75024,-0.16965,1.8544,-0.0029122,-0.41883,1.8349,-0.07453,-0.81661,1.7591,-0.1297,-1.123,1.686,-0.13326,-1.1452,1.6032,0.14076,-0.42552,1.8561,0.18629,-0.82621,1.7748,0.22137,-1.1349,1.6974,0.23069,-1.1558,1.6148,Out,Near
45,-0.10759,-0.35659,1.8352,-0.10498,-0.30559,1.8951,-0.083014,0.033164,1.947,-0.093788,0.21624,1.971,-0.23299,-0.064632,1.9011,-0.38882,-0.17996,1.8676,-0.57799,-0.2051,1.8198,-0.65826,-0.20829,1.7825,0.06979,-0.076404,1.9101,0.29764,-0.1498,1.8664,0.49523,-0.17077,1.8136,0.57966,-0.16998,1.7869,-0.18055,-0.42002,1.8151,-0.25837,-0.82003,1.7542,-0.31832,-1.1281,1.6924,-0.32447,-1.1521,1.6104,-0.043001,-0.42578,1.8143,-0.032396,-0.82732,1.7179,-0.024227,-1.1366,1.6287,-0.019974,-1.1555,1.5452,Out,Near
46,-0.13189,-0.34574,1.8131,-0.1278,-0.2953,1.873,-0.1294,0.040244,1.9237,-0.13887,0.22133,1.9555,-0.3075,-0.064567,1.9188,-0.55193,-0.13949,1.9582,-0.74153,-0.1837,1.9398,-0.79337,-0.17629,1.9157,0.030329,-0.071352,1.8899,0.26344,-0.149,1.8612,0.46312,-0.17781,1.8082,0.55007,-0.17813,1.7865,-0.20469,-0.41369,1.7877,-0.29869,-0.81397,1.7414,-0.3711,-1.1223,1.6908,-0.38854,-1.1466,1.6105,-0.059905,-0.41834,1.794,-0.017463,-0.82397,1.7193,0.015235,-1.1365,1.647,0.014155,-1.159,1.5642,Out,Near
47,-0.0049655,-0.34314,1.8092,-0.004603,-0.29147,1.8653,0.001505,0.034813,1.8926,-0.024394,0.21927,1.9131,-0.18198,-0.066856,1.8773,-0.43137,-0.13929,1.9071,-0.61945,-0.18772,1.8675,-0.70314,-0.18425,1.835,0.15565,-0.069992,1.8817,0.38246,-0.15788,1.8507,0.58021,-0.18554,1.7993,0.66509,-0.18088,1.7702,-0.079381,-0.41563,1.7796,-0.11803,-0.82059,1.69,-0.1478,-1.1326,1.6061,-0.15051,-1.1541,1.5226,0.067,-0.42003,1.8008,0.14698,-0.82201,1.7296,0.20861,-1.1317,1.6598,0.21823,-1.1548,1.5772,Out,Near
48,0.16142,-0.34147,1.8046,0.16029,-0.29228,1.8621,0.17049,0.029817,1.8988,0.15735,0.22168,1.9243,-0.012146,-0.059107,1.8671,-0.26481,-0.13406,1.8862,-0.45339,-0.18769,1.8505,-0.53925,-0.17873,1.8249,0.33101,-0.070704,1.8842,0.56362,-0.16848,1.864,0.75653,-0.19508,1.8093,0.83917,-0.19305,1.7736,0.086665,-0.41496,1.7738,0.044247,-0.82547,1.7147,0.011572,-1.1417,1.6542,0.01121,-1.1676,1.5713,0.2327,-0.4178,1.7924,0.32689,-0.81473,1.702,0.39944,-1.1205,1.6175,0.41354,-1.1393,1.5338,Out,Near
49,0.19564,-0.34061,1.803,0.20095,-0.28895,1.8595,0.21685,0.039293,1.8888,0.20808,0.22251,1.9113,0.030032,-0.060059,1.8852,-0.21981,-0.12535,1.8829,-0.41197,-0.16569,1.846,-0.49752,-0.16408,1.8173,0.37627,-0.071566,1.869,0.59948,-0.17092,1.8431,0.78522,-0.20775,1.7673,0.8671,-0.2054,1.7303,0.11636,-0.41543,1.7832,0.029909,-0.82159,1.7326,-0.036706,-1.1345,1.6787,-0.049502,-1.1604,1.5963,0.26637,-0.41708,1.7837,0.33968,-0.82134,1.6999,0.39617,-1.1328,1.6204,0.40089,-1.1549,1.5361,Out,Near
50,0.08597,-0.33666,1.7893,0.086872,-0.28613,1.847,0.096656,0.041024,1.8828,0.085648,0.22634,1.9015,-0.083558,-0.051527,1.8571,-0.33745,-0.12302,1.8822,-0.52902,-0.16863,1.8458,-0.59283,-0.15571,1.8312,0.25171,-0.065915,1.8607,0.46459,-0.16169,1.8251,0.67274,-0.19605,1.7517,0.7547,-0.20137,1.7189,0.011684,-0.408,1.7595,-0.03242,-0.8205,1.7006,-0.066395,-1.1383,1.6403,-0.06974,-1.1642,1.5569,0.15565,-0.41284,1.7774,0.22894,-0.81673,1.689,0.28539,-1.1279,1.606,0.29473,-1.1483,1.5214,Out,Near
51,0.0053647,-0.28354,1.547,0.0064021,-0.2344,1.603,0.018641,0.080702,1.6289,0.0027932,0.26482,1.6499,-0.1662,-0.013358,1.6102,-0.41298,-0.079937,1.6174,-0.60334,-0.12673,1.5716,-0.64058,-0.11317,1.5592,0.1732,-0.023311,1.6165,0.39327,-0.11835,1.6027,0.59872,-0.16305,1.5622,0.6811,-0.16532,1.5377,-0.069935,-0.35942,1.518,-0.18257,-0.76161,1.5226,-0.26932,-1.0714,1.5113,-0.28308,-1.1071,1.4323,0.075262,-0.35722,1.5378,0.26591,-0.7255,1.4728,0.41274,-1.0091,1.4077,0.43475,-1.0277,1.3248,Out,Near
52,0.022932,-0.24769,1.3399,0.025853,-0.20094,1.399,0.027957,0.11815,1.4454,0.0098999,0.29676,1.4769,-0.14534,0.0061228,1.4259,-0.3811,-0.070841,1.4467,-0.57182,-0.12245,1.408,-0.63681,-0.12315,1.3938,0.17974,0.010605,1.4119,0.40573,-0.060709,1.3941,0.59549,-0.092959,1.3299,0.65227,-0.092917,1.3001,-0.049121,-0.31896,1.3147,-0.1787,-0.71569,1.2858,-0.27844,-1.0211,1.2485,-0.29916,-1.0475,1.1673,0.093068,-0.31588,1.3202,0.27541,-0.68914,1.2643,0.41576,-0.97644,1.2063,0.43436,-0.99683,1.1229,Out,Near
53,-0.0054149,-0.23708,1.274,-0.0059796,-0.18946,1.3312,-0.014648,0.12569,1.3668,-0.036032,0.29857,1.3862,-0.18207,0.014512,1.348,-0.3957,-0.069343,1.3639,-0.58296,-0.12768,1.3153,-0.61782,-0.12833,1.301,0.14339,0.019548,1.3419,0.37135,-0.054233,1.3285,0.56119,-0.093223,1.269,0.62004,-0.094475,1.2385,-0.075649,-0.31101,1.2499,-0.23313,-0.6952,1.2786,-0.35427,-0.99072,1.2858,-0.38074,-1.0268,1.2101,0.068608,-0.3041,1.2578,0.2988,-0.65203,1.2376,0.47585,-0.91966,1.2071,0.50357,-0.94129,1.1265,Out,Near
54,0.20526,-0.26149,1.3782,0.21065,-0.21098,1.4337,0.2249,0.10852,1.457,0.19086,0.28946,1.4783,0.043508,-0.0036693,1.4522,-0.1828,-0.086779,1.4362,-0.36754,-0.1544,1.3918,-0.45292,-0.15323,1.3651,0.37205,0.0019695,1.4375,0.56892,-0.059235,1.4171,0.75155,-0.10353,1.3382,0.8083,-0.11285,1.3056,0.12933,-0.33487,1.3628,-0.028364,-0.72038,1.3817,-0.14969,-1.017,1.3814,-0.17577,-1.0506,1.304,0.27374,-0.33234,1.3581,0.50458,-0.67964,1.3216,0.68219,-0.94685,1.2787,0.70566,-0.9682,1.1963,Out,Near
55,0.1348,-0.29622,1.5887,0.1346,-0.24505,1.6434,0.13688,0.073511,1.6619,0.11524,0.25578,1.6706,-0.040917,-0.026961,1.6366,-0.2887,-0.10817,1.6488,-0.47656,-0.16869,1.6086,-0.54074,-0.17181,1.5929,0.29924,-0.0237,1.6416,0.5218,-0.095683,1.606,0.70413,-0.11724,1.516,0.7526,-0.11286,1.4824,0.061141,-0.37425,1.5655,-0.056205,-0.77593,1.5623,-0.14658,-1.0853,1.5449,-0.1611,-1.1195,1.4642,0.20759,-0.368,1.5772,0.36642,-0.749,1.4953,0.48874,-1.0424,1.4173,0.50554,-1.0623,1.3323,Out,Near
56,0.0078533,-0.30549,1.6225,0.01196,-0.25628,1.68,0.01654,0.066074,1.7159,-0.010431,0.24362,1.7407,-0.16752,-0.043682,1.7048,-0.4026,-0.10088,1.7047,-0.59281,-0.12268,1.6359,-0.67401,-0.10919,1.6008,0.17757,-0.033012,1.6876,0.40662,-0.073078,1.6619,0.63463,-0.086787,1.6062,0.70104,-0.091033,1.5995,-0.067661,-0.38061,1.5993,-0.22746,-0.76762,1.5583,-0.35077,-1.0663,1.5117,-0.37441,-1.0894,1.4286,0.079724,-0.37938,1.6032,0.27147,-0.75266,1.5857,0.41943,-1.0407,1.5573,0.44086,-1.0683,1.4749,Out,Near
57,-0.18211,-0.28755,1.5719,-0.17667,-0.24145,1.6326,-0.18158,0.081953,1.689,-0.19717,0.25369,1.7132,-0.346,-0.027581,1.668,-0.5525,-0.10409,1.6934,-0.73492,-0.1215,1.6016,-0.76375,-0.10631,1.5689,-0.013093,-0.024892,1.6279,0.23281,-0.078479,1.5897,0.44465,-0.10384,1.5399,0.53369,-0.11224,1.5313,-0.25252,-0.36301,1.5539,-0.37246,-0.76503,1.5143,-0.46499,-1.0752,1.4689,-0.49021,-1.0992,1.3863,-0.11133,-0.35491,1.5399,-0.02687,-0.74997,1.4111,0.038289,-1.0547,1.2968,0.037699,-1.0692,1.2083,Out,Near
58,-0.23303,-0.25918,1.3584,-0.22891,-0.21168,1.4176,-0.23274,0.11076,1.4651,-0.24091,0.28023,1.4838,-0.38693,0.005725,1.4324,-0.5878,-0.10512,1.5484,-0.78453,-0.13979,1.5364,-0.84947,-0.14515,1.5221,-0.070618,0.0025404,1.402,0.1658,-0.052089,1.3546,0.36002,-0.079543,1.3043,0.44936,-0.086035,1.2934,-0.3035,-0.32756,1.3388,-0.54005,-0.67612,1.3263,-0.72257,-0.94505,1.3018,-0.75955,-0.96302,1.2221,-0.16258,-0.3265,1.3346,0.035627,-0.68463,1.4216,0.18856,-0.96095,1.4739,0.22503,-1.0137,1.4113,Out,Near
59,-0.13597,-0.20667,1.1226,-0.13137,-0.1587,1.1801,-0.14027,0.15938,1.2182,-0.15104,0.33053,1.2388,-0.29926,0.041763,1.2031,-0.50571,-0.048841,1.3057,-0.69717,-0.10522,1.3082,-0.76117,-0.12286,1.3097,0.011499,0.048204,1.1672,0.23096,-0.014778,1.1384,0.43342,-0.061512,1.0915,0.49662,-0.074385,1.0757,-0.2074,-0.27691,1.1009,-0.45507,-0.60731,1.1747,-0.64616,-0.86224,1.2168,-0.69541,-0.89005,1.1474,-0.062793,-0.27158,1.1041,0.1553,-0.62481,1.1667,0.32357,-0.89735,1.2,0.3563,-0.94208,1.1297,Out,Near
60,0.064798,-0.2111,1.1143,0.064863,-0.16275,1.1695,0.080358,0.14591,1.1923,0.064804,0.32237,1.2098,-0.094363,0.049088,1.1565,-0.31841,-0.055198,1.2083,-0.50486,-0.12608,1.1787,-0.5473,-0.12022,1.1692,0.22526,0.034192,1.17,0.41187,-0.038452,1.172,0.59646,-0.11262,1.1369,0.65697,-0.13442,1.1225,-0.010984,-0.28125,1.0881,-0.2579,-0.60471,1.1879,-0.44844,-0.85433,1.25,-0.49355,-0.8978,1.186,0.13489,-0.28105,1.105,0.41075,-0.59809,1.1323,0.62363,-0.84275,1.1386,0.66449,-0.864,1.0618,Out,Near
61,0.17319,-0.24854,1.3448,0.17169,-0.19537,1.3976,0.19261,0.12266,1.4063,0.1739,0.30235,1.4209,0.010344,0.023711,1.3693,-0.23416,-0.066384,1.3931,-0.4207,-0.13605,1.3606,-0.5067,-0.1347,1.337,0.33702,0.015693,1.4024,0.51679,-0.065961,1.4146,0.70349,-0.13756,1.3938,0.76569,-0.15829,1.3869,0.098385,-0.32202,1.3201,-0.047234,-0.71481,1.3653,-0.15963,-1.018,1.3853,-0.17347,-1.0632,1.3093,0.24028,-0.32024,1.3406,0.41505,-0.69717,1.2495,0.54994,-0.98811,1.1644,0.57363,-1.0065,1.0801,Out,Near
62,0.22492,-0.27202,1.5125,0.23004,-0.21822,1.5655,0.25729,0.10416,1.574,0.23889,0.2827,1.5937,0.073992,0.010221,1.5641,-0.17566,-0.055713,1.5626,-0.36984,-0.10008,1.5321,-0.45802,-0.092147,1.5228,0.41334,-0.0025541,1.5637,0.59886,-0.072602,1.5651,0.79018,-0.12414,1.5255,0.85273,-0.13895,1.5114,0.14555,-0.34454,1.4988,-0.0016728,-0.74044,1.485,-0.11524,-1.0458,1.4594,-0.13239,-1.0773,1.3777,0.29139,-0.34873,1.4969,0.38316,-0.75947,1.4485,0.45394,-1.0763,1.3964,0.46432,-1.1048,1.3124,Out,Near
63,-0.0020372,-0.30083,1.6142,-3.80E-06,-0.25027,1.6711,0.0083238,0.074506,1.7026,-0.0055609,0.25779,1.7247,-0.16721,-0.019912,1.6757,-0.41404,-0.085331,1.7129,-0.61033,-0.10433,1.6658,-0.69486,-0.091778,1.6406,0.16131,-0.031605,1.671,0.385,-0.11545,1.6381,0.57625,-0.16546,1.5939,0.66398,-0.17565,1.582,-0.075268,-0.37219,1.5864,-0.21447,-0.7715,1.576,-0.32185,-1.0795,1.5531,-0.34085,-1.1108,1.4714,0.067017,-0.37321,1.6033,0.12946,-0.77166,1.4637,0.17762,-1.079,1.3411,0.18286,-1.0942,1.253,Out,Near
64,-0.048321,-0.2761,1.4983,-0.044887,-0.22524,1.5538,-0.037681,0.095851,1.5775,-0.050652,0.27375,1.6145,-0.21219,-0.0090842,1.5689,-0.46161,-0.089064,1.6163,-0.65586,-0.13729,1.588,-0.74291,-0.13034,1.569,0.11982,-0.0089229,1.5566,0.34327,-0.084972,1.5232,0.54153,-0.1281,1.4788,0.62935,-0.1377,1.4653,-0.123,-0.34794,1.4743,-0.25533,-0.74899,1.4225,-0.35743,-1.0584,1.3677,-0.37522,-1.0834,1.2828,0.022145,-0.34998,1.4861,0.21386,-0.72824,1.4816,0.36178,-1.0201,1.4633,0.38445,-1.0503,1.3813,Out,Near
65,-0.1286,-0.23909,1.2953,-0.12455,-0.1906,1.3538,-0.12407,0.13332,1.397,-0.13151,0.30524,1.4309,-0.28852,0.019732,1.3759,-0.50729,-0.061586,1.4623,-0.69959,-0.11943,1.4614,-0.72099,-0.11882,1.4588,0.026041,0.015407,1.3508,0.25461,-0.066341,1.3113,0.4464,-0.1152,1.2629,0.53167,-0.12771,1.248,-0.20007,-0.3069,1.2691,-0.40443,-0.67351,1.323,-0.5621,-0.95636,1.3497,-0.60211,-0.99077,1.2762,-0.05869,-0.30709,1.2796,0.021949,-0.68772,1.0963,0.084165,-0.98139,0.94001,0.08526,-0.99022,0.84997,Out,Near
66,-0.052269,-0.20352,1.121,-0.048998,-0.15577,1.1786,-0.041546,0.16136,1.2156,-0.045632,0.3305,1.2484,-0.20652,0.049792,1.1949,-0.41998,-0.03361,1.266,-0.61069,-0.097621,1.2543,-0.61297,-0.098739,1.2529,0.10375,0.043568,1.1827,0.30988,-0.025822,1.1618,0.50188,-0.07544,1.1155,0.5624,-0.091426,1.094,-0.12522,-0.26899,1.0945,-0.39752,-0.57669,1.1917,-0.60756,-0.81403,1.2518,-0.66104,-0.84582,1.1859,0.016711,-0.27291,1.1082,0.22515,-0.64046,1.1437,0.38593,-0.92398,1.1563,0.41748,-0.95957,1.0792,Out,Near
67,0.12624,-0.25428,1.372,0.12359,-0.20069,1.4237,0.13908,0.11542,1.4267,0.12362,0.29936,1.4484,-0.037527,0.021836,1.3951,-0.28923,-0.060892,1.4078,-0.47598,-0.13064,1.3703,-0.52818,-0.11366,1.3628,0.29231,0.0093068,1.4277,0.49542,-0.05876,1.439,0.68921,-0.11048,1.4147,0.71465,-0.1142,1.4039,0.052664,-0.32917,1.3495,-0.11252,-0.71807,1.3836,-0.23985,-1.0178,1.395,-0.25534,-1.0603,1.3163,0.19478,-0.32741,1.3676,0.43276,-0.67964,1.3543,0.61619,-0.95113,1.3293,0.65001,-0.97414,1.2483,Out,Near
68,0.16316,-0.26624,1.4291,0.16715,-0.21465,1.4843,0.19039,0.10764,1.5065,0.17314,0.28974,1.5394,0.0053955,0.0039286,1.4883,-0.25292,-0.072464,1.5007,-0.44457,-0.12917,1.4673,-0.53301,-0.12298,1.4532,0.33677,-0.0077312,1.49,0.53385,-0.072001,1.49,0.72499,-0.12667,1.4482,0.73657,-0.12708,1.4406,0.086659,-0.3372,1.4076,-0.11009,-0.71336,1.431,-0.26155,-1.0029,1.4341,-0.28904,-1.0373,1.3542,0.22902,-0.34103,1.4157,0.43161,-0.71542,1.3864,0.58757,-1.0036,1.3489,0.6126,-1.0282,1.2647,Out,Near
69,0.0015738,-0.26289,1.4177,0.002296,-0.21628,1.4777,0.011305,0.1031,1.526,-0.0067916,0.28,1.551,-0.16061,0.0050836,1.4938,-0.41599,-0.053252,1.5218,-0.61115,-0.096692,1.4832,-0.69848,-0.096024,1.4623,0.16562,-0.002156,1.5,0.40399,-0.065973,1.4878,0.61136,-0.1014,1.4473,0.69841,-0.10648,1.4259,-0.071313,-0.33142,1.3863,-0.25608,-0.71457,1.4146,-0.39812,-1.0091,1.4214,-0.42743,-1.0463,1.3427,0.070441,-0.33475,1.4009,0.27254,-0.711,1.4027,0.42791,-1.0002,1.3891,0.4597,-1.0277,1.3074,Out,Near
1,0.010857,-0.27016,1.4819,0.010391,-0.22332,1.5413,0.012609,0.097545,1.5878,0.014082,0.26719,1.6016,-0.15696,0.0059301,1.5737,-0.41662,0.085642,1.6249,-0.64169,0.15392,1.6067,-0.71709,0.20532,1.5825,0.19434,0.001862,1.578,0.4649,0.037343,1.6303,0.6972,0.067805,1.6392,0.71839,0.063877,1.633,-0.068445,-0.34455,1.452,-0.25574,-0.73843,1.4877,-0.39808,-1.0378,1.4998,-0.42964,-1.0781,1.418,0.089626,-0.34636,1.4636,0.3478,-0.7011,1.4447,0.54402,-0.97071,1.4154,0.57993,-0.99029,1.3279,Out,Far
2,0.024583,-0.26908,1.4912,0.023953,-0.22231,1.5493,0.02459,0.094031,1.5914,0.02192,0.26563,1.6015,-0.13939,0.0075537,1.5795,-0.39181,0.058623,1.6283,-0.61841,0.11547,1.6169,-0.71234,0.12576,1.6095,0.20937,0.002554,1.5815,0.4794,0.027856,1.6249,0.71161,0.052744,1.6187,0.80444,0.060768,1.6013,-0.05329,-0.34517,1.4654,-0.20017,-0.75723,1.4292,-0.31179,-1.0704,1.3867,-0.33071,-1.099,1.2966,0.10313,-0.34316,1.4708,0.1446,-0.76935,1.3658,0.17613,-1.0933,1.2711,0.18152,-1.1139,1.1771,Out,Far
3,0.029553,-0.26697,1.4847,0.029345,-0.21966,1.5428,0.030485,0.098253,1.5843,0.024703,0.26696,1.5934,-0.13627,0.0088111,1.5733,-0.38789,0.056897,1.6218,-0.61551,0.10684,1.6093,-0.7078,0.11285,1.6016,0.2134,0.0058663,1.5749,0.48258,0.026776,1.6119,0.71394,0.053915,1.5932,0.75423,0.056176,1.5744,-0.049032,-0.34375,1.4584,-0.18795,-0.75826,1.4204,-0.29352,-1.0733,1.3766,-0.31145,-1.102,1.2865,0.10789,-0.3407,1.4645,0.13425,-0.76507,1.3473,0.15428,-1.0876,1.2433,0.15765,-1.1067,1.1489,Out,Far
4,0.026677,-0.26812,1.4829,0.026341,-0.22045,1.5408,0.024056,0.097588,1.5812,0.022449,0.26698,1.5896,-0.13855,0.008423,1.5708,-0.39009,0.053852,1.6194,-0.61675,0.102,1.6069,-0.70833,0.1062,1.5989,0.21,0.0051556,1.5705,0.46919,0.016369,1.6042,0.69905,0.04526,1.5869,0.74947,0.04774,1.5645,-0.050898,-0.34482,1.457,-0.1978,-0.75701,1.4271,-0.30945,-1.0703,1.3895,-0.32925,-1.0999,1.3,0.10466,-0.34174,1.4631,0.13326,-0.76647,1.3478,0.15499,-1.0893,1.2453,0.15817,-1.1088,1.151,Out,Far
5,0.026345,-0.26856,1.4802,0.026293,-0.22059,1.5377,0.029071,0.09591,1.5747,0.022411,0.26603,1.5812,-0.1402,0.0085163,1.5664,-0.3908,0.052739,1.6132,-0.61568,0.10319,1.6,-0.70653,0.10784,1.5919,0.20942,0.0042234,1.567,0.46872,0.014369,1.6021,0.69728,0.043636,1.5851,0.74762,0.046068,1.5628,-0.051885,-0.34537,1.4541,-0.19733,-0.75789,1.4279,-0.30786,-1.0714,1.3929,-0.32722,-1.102,1.3037,0.1042,-0.34266,1.4616,0.13243,-0.76746,1.3478,0.15388,-1.0903,1.2464,0.15727,-1.1103,1.1523,Out,Far
6,0.027141,-0.26791,1.4763,0.02688,-0.21988,1.5337,0.029811,0.097162,1.5705,0.024144,0.26656,1.5753,-0.13961,0.0097326,1.5615,-0.38945,0.051874,1.6043,-0.61361,0.10298,1.5881,-0.70417,0.1082,1.5798,0.21054,0.0044844,1.5645,0.46923,0.012819,1.6004,0.69722,0.042431,1.584,0.78539,0.04968,1.5623,-0.051483,-0.34495,1.4496,-0.19855,-0.75701,1.4272,-0.31033,-1.0702,1.3953,-0.32954,-1.1016,1.3064,0.10501,-0.34234,1.4584,0.10241,-0.76896,1.3485,0.10044,-1.0932,1.2499,0.10125,-1.1139,1.1559,Out,Far
7,0.020724,-0.26239,1.4628,0.021233,-0.21223,1.5177,0.024328,0.10101,1.5358,0.020874,0.26957,1.5352,-0.14775,0.018741,1.5371,-0.38937,0.050617,1.5693,-0.61262,0.10176,1.5562,-0.70314,0.10576,1.5502,0.20676,0.008076,1.5349,0.46044,0.011777,1.5707,0.68784,0.038448,1.5526,0.77599,0.042796,1.5312,-0.058602,-0.34079,1.4395,-0.19251,-0.75704,1.4069,-0.29427,-1.0734,1.3671,-0.31076,-1.1044,1.2774,0.098642,-0.3391,1.4484,0.15321,-0.75581,1.3136,0.19469,-1.0725,1.1961,0.19979,-1.0915,1.1019,Out,Far
8,0.089349,-0.2265,1.29,0.089358,-0.17684,1.3457,0.089437,0.14028,1.3719,0.080791,0.30508,1.3855,-0.08019,0.040805,1.3627,-0.31249,0.05028,1.3995,-0.53527,0.092366,1.3911,-0.5996,0.10874,1.3883,0.27115,0.043473,1.3634,0.48859,0.050926,1.4029,0.71362,0.078844,1.3888,0.78863,0.08815,1.3883,0.0085223,-0.30465,1.2681,-0.14354,-0.71488,1.2496,-0.25933,-1.0273,1.2206,-0.27947,-1.0591,1.1323,0.17016,-0.30163,1.2726,0.3632,-0.69424,1.2668,0.5102,-0.9932,1.2475,0.5365,-1.0241,1.1605,Out,Far
9,0.057898,-0.17526,1.0283,0.06068,-0.1302,1.0859,0.062557,0.17724,1.126,0.062024,0.33691,1.1388,-0.10073,0.070448,1.1184,-0.31362,0.082684,1.1552,-0.5317,0.11733,1.1446,-0.53342,0.11503,1.1411,0.23653,0.071321,1.1032,0.44898,0.080131,1.1386,0.66542,0.12335,1.1195,0.72996,0.13461,1.1147,-0.025109,-0.24885,1.0089,-0.19539,-0.64024,1.075,-0.32508,-0.93836,1.1106,-0.36134,-0.98411,1.0355,0.13897,-0.24671,1.0027,0.3859,-0.59836,0.92947,0.57397,-0.8662,0.85885,0.59888,-0.881,0.76822,Out,Far
10,0.00072444,0.097382,0.72296,0.0164,0.070513,0.76754,0.060852,0.18306,0.90705,0.048313,0.32704,0.93758,-0.094694,0.13004,0.92961,-0.30347,0.12437,0.97197,-0.52178,0.14229,0.95276,-0.58616,0.14715,0.95206,0.20496,0.16017,0.91467,0.43876,0.10935,0.89811,0.65281,0.062822,0.89273,0.71587,0.049116,0.89475,-0.047781,0.056862,0.6533,-0.29534,0.16437,0.98888,-0.55334,-0.030828,0.95065,-0.63183,0.0054113,0.9147,0.0065436,0.075493,0.66259,-0.39793,0.2451,0.87896,-0.62501,0.34032,0.98324,-0.64786,0.42039,0.96144,Out,Far
11,-0.077023,-0.22216,1.2386,-0.072714,-0.17306,1.2924,-0.080189,0.1371,1.3164,-0.082801,0.30106,1.313,-0.25135,0.03602,1.3337,-0.45228,0.0042057,1.3646,-0.64658,0.007519,1.33,-0.71135,0.0086234,1.3225,0.093189,0.032801,1.2943,0.34033,0.013513,1.3002,0.53475,0.014278,1.2664,0.59191,0.0093238,1.2452,-0.15388,-0.2969,1.2261,-0.34258,-0.70205,1.2425,-0.49216,-1.0232,1.2412,-0.52777,-1.0557,1.1553,0.0011635,-0.29834,1.2134,0.23204,-0.67677,1.265,0.41505,-0.97673,1.2917,0.44601,-1.0213,1.2095,Out,Far
12,-0.11657,-0.22752,1.2675,-0.11038,-0.17974,1.3216,-0.12154,0.1284,1.3524,-0.12824,0.29605,1.3467,-0.28697,0.028945,1.3688,-0.49109,0.0018613,1.4178,-0.68917,0.0067,1.4052,-0.6894,0.0093087,1.3964,0.052354,0.025594,1.3136,0.30341,0.0054004,1.3064,0.49887,0.00057549,1.2622,0.57857,-0.010128,1.2387,-0.19186,-0.30046,1.2577,-0.39423,-0.69542,1.2885,-0.5493,-0.99805,1.2976,-0.59153,-1.029,1.2151,-0.039937,-0.30248,1.2383,0.07766,-0.7324,1.2154,0.16777,-1.0618,1.1835,0.17028,-1.0989,1.0931,Out,Far
